Unique ID; Name; Patronym; Lastname; Sex; Father ID; Mother ID; Spouse ID; Birth; Death; Age; Race; Human%; Orc%
326;Uwe;;Uwes;Male;151;121;318;235;307;72;Human;100.0;0.0
327;Gra-zak-zar-zag;;Gra-zak-zar-zags;Male;177;153;314;236;315;79;Half-Orc;62.5;37.5
328;Olaf;;Olafs;Male;116;139;310;236;307;71;Half-Orc;56.25;43.75
329;Ian;;Fischer;Male;98;102;315;236;313;77;Half-Orc;75.0;25.0
330;Karl;;Schmied;Male;78;109;309;236;317;81;Half-Orc;75.0;25.0
331;Johanna;;Johanness;Female;125;122;;236;239;3;Human;87.5;12.5
332;Gra-urk-arz-pa;;Kunst;Male;189;172;;237;238;1;Half-Orc;75.0;25.0
333;Eva;;Schwarz;Female;163;158;286;237;315;78;Human;87.5;12.5
334;Franz;;Krause;Male;143;149;;237;238;1;Human;100.0;0.0
335;Hermann;;Bergmann;Male;238;234;;237;238;1;Half-Orc;68.75;31.25
336;Stephen;;Lang;Male;150;147;;237;238;1;Half-Orc;50.0;50.0
337;Wilhelm;;Groß;Male;229;236;378;238;315;77;Human;78.125;21.875
338;Erika;;Schreiber;Female;126;124;;238;240;2;Human;100.0;0.0
339;Albert;;Müller;Male;148;114;;238;239;1;Human;100.0;0.0
340;Berta;;Maximilians;Female;182;128;365;238;305;67;Human;100.0;0.0
341;Uta;;Michaels;Female;248;178;344;238;325;87;Human;100.0;0.0
342;Lisa;;Müller;Female;185;166;;238;241;3;Human;81.25;18.75
343;Gra-ar-ze-za;;Eriks;Male;99;105;;239;240;1;Half-Orc;75.0;25.0
344;Wilhelm;;Wilhelms;Male;188;159;341;239;328;89;Human;81.25;18.75
345;Berta;;Lang;Female;186;167;;239;240;1;Half-Orc;75.0;25.0
346;Johannes;;Johanness;Male;230;247;316;239;316;77;Half-Orc;75.0;25.0
347;Va-ar-fry-fr;;Zul-go-fr-ra;Female;103;136;361;239;326;87;Half-Orc;50.0;50.0
348;Johanna;;Adams;Female;107;117;377;240;318;78;Half-Orc;75.0;25.0
349;Michaela;;Maximilians;Female;191;171;426;240;327;87;Half-Orc;50.0;50.0
350;Berta;;Hermanns;Female;205;196;390;240;317;77;Human;100.0;0.0
351;Gra-ra-za-r;;Müller;Male;118;129;355;240;318;78;Half-Orc;25.0;75.0
352;Johannes;;Bergmann;Male;224;194;;240;241;1;Human;100.0;0.0
353;Peter;;Friedrichs;Male;183;154;;241;242;1;Human;100.0;0.0
354;Tobias;;Müller;Male;219;208;;241;242;1;Half-Orc;75.0;25.0
355;Laura;;Krause;Female;184;144;351;241;330;89;Half-Orc;75.0;25.0
356;Hans;;Klauss;Male;251;249;;242;243;1;Human;96.875;3.125
357;Wilhelmina;;Adams;Female;104;113;272;242;329;87;Human;100.0;0.0
358;Gra-zak-r-zey;;Meier;Male;78;109;;242;243;1;Half-Orc;75.0;25.0
359;Michael;;Eriks;Male;232;203;;242;243;1;Human;78.125;21.875
360;Sonja;;Kunst;Female;179;187;307;242;309;67;Human;90.625;9.375
361;Klaus;;Klauss;Male;126;124;347;242;312;70;Human;100.0;0.0
362;Uta;;Tischler;Female;231;262;;242;244;2;Human;93.75;6.25
363;Ian;;Tischler;Male;190;170;;242;243;1;Human;87.5;12.5
364;Hermann;;Johanness;Male;245;260;;242;244;2;Human;87.5;12.5
365;Reinhardt;;Müller;Male;254;258;340;243;310;67;Half-Orc;56.25;43.75
366;Va-fry-zar-urz;;Friedrichs;Female;132;130;424;244;311;67;Half-Orc;62.5;37.5
367;Wilhelmina;;Michaels;Female;248;178;;244;247;3;Human;100.0;0.0
368;Va-ze-go-fr;;Krause;Female;218;244;;244;245;1;Half-Orc;50.0;50.0
369;Gra-ar-ze-za;;Gra-ar-ze-zas;Male;189;172;371;244;323;79;Half-Orc;75.0;25.0
370;Gra-urz-zak-pa;;Uwes;Male;98;102;;244;246;2;Half-Orc;75.0;25.0
371;Marie;;Schütze;Female;188;159;369;244;321;77;Human;81.25;18.75
372;Alberta;;Adams;Female;271;263;;245;246;1;Human;81.25;18.75
373;Gra-fry-pa-kr;;Reinhardts;Male;152;145;;245;247;2;Half-Orc;50.0;50.0
374;Gra-pa-r-fr;;Gra-pa-r-frs;Male;186;167;384;245;325;80;Half-Orc;75.0;25.0
375;Klaus;;Lang;Male;269;217;;245;246;1;Human;100.0;0.0
376;Gra-urk-arz-zak;;Gra-urk-arz-zaks;Male;118;129;451;245;323;78;Half-Orc;25.0;75.0
377;Ben;;Lang;Male;230;247;348;245;322;77;Half-Orc;75.0;25.0
378;Eva;;Klein;Female;195;173;337;245;312;67;Human;100.0;0.0
379;Frieda;;Johanness;Female;125;122;;245;246;1;Human;87.5;12.5
380;Bärbel;;Maximilians;Female;191;171;;245;246;1;Half-Orc;50.0;50.0
381;Gra-kr-fr-zar;;Klein;Male;116;139;;246;247;1;Half-Orc;56.25;43.75
382;Friedrich;;Karls;Male;237;242;;246;247;1;Human;100.0;0.0
383;Friedrich;;Hermanns;Male;205;196;;246;247;1;Human;100.0;0.0
384;Va-arz-za-urk;;Klein;Female;281;256;374;246;334;88;Half-Orc;75.0;25.0
385;Uta;;Kunst;Female;107;117;404;246;313;67;Half-Orc;75.0;25.0
386;Adam;;Schütze;Male;277;267;;247;248;1;Human;90.625;9.375
387;Laura;;Lang;Female;150;147;;247;248;1;Half-Orc;50.0;50.0
388;Peter;;Müller;Male;185;166;;247;248;1;Human;81.25;18.75
389;Wilhelm;;Müller;Male;219;208;;247;248;1;Half-Orc;75.0;25.0
390;Tobias;;Tobiass;Male;270;266;350;247;325;78;Human;100.0;0.0
391;Uta;;Friedrichs;Female;216;213;406;247;335;88;Half-Orc;56.25;43.75
392;Nina;;Meier;Female;143;149;;247;248;1;Human;100.0;0.0
393;Va-ar-ze-za;;Zul-pa-kr-ga;Female;118;129;399;248;325;77;Half-Orc;25.0;75.0
394;Günter;;Schütze;Male;182;128;455;248;326;78;Human;100.0;0.0
395;Hans;;Hanss;Male;163;158;408;248;328;80;Human;87.5;12.5
396;Va-pa-kr-kry;;Meier;Female;210;202;401;248;315;67;Half-Orc;62.5;37.5
397;Olaf;;Schröder;Male;279;283;;248;249;1;Human;87.5;12.5
398;Karl;;Schmied;Male;155;142;407;248;335;87;Human;96.875;3.125
399;Günter;;Günters;Male;228;212;393;248;335;87;Half-Orc;73.4375;26.5625
400;Va-urk-zey-zag;;Lang;Female;294;250;;248;249;1;Half-Orc;68.75;31.25
401;Peter;;Peters;Male;98;102;396;249;336;87;Half-Orc;75.0;25.0
402;Johannes;;Johanness;Male;191;171;432;249;316;67;Half-Orc;50.0;50.0
403;Svenja;;Friedrichs;Female;289;298;430;249;317;68;Human;84.375;15.625
404;Maximilian;;Schmied;Male;111;110;385;249;316;67;Human;93.75;6.25
405;Gra-go-ur-fry;;Tischler;Male;291;225;;249;251;2;Half-Orc;62.5;37.5
406;Johannes;;Johanness;Male;232;203;391;250;327;77;Human;78.125;21.875
407;Michaela;;Müller;Female;229;236;398;250;327;77;Human;78.125;21.875
408;Alberta;;Friedrichs;Female;216;213;395;250;319;69;Half-Orc;56.25;43.75
409;Gra-pe-urk-fr;;Krause;Male;184;144;;250;251;1;Half-Orc;75.0;25.0
410;Va-pe-zey-kr;;Heinrichs;Female;292;297;420;250;327;77;Half-Orc;75.0;25.0
411;Erika;;Schröder;Female;211;168;;250;252;2;Human;93.75;6.25
412;Ian;;Günters;Male;151;121;;250;252;2;Human;100.0;0.0
413;Frieda;;Gra-fry-zak-arzs;Female;163;158;436;251;339;88;Human;87.5;12.5
414;Heinrich;;Müller;Male;186;167;444;251;342;91;Half-Orc;75.0;25.0
415;Gra-ur-pa-r;;Meier;Male;78;109;;251;252;1;Half-Orc;75.0;25.0
416;Erik;;Kunst;Male;125;122;470;251;318;67;Human;87.5;12.5
417;Hermann;;Hermanns;Male;296;300;431;251;330;79;Human;100.0;0.0
418;Johanna;;Michaels;Female;248;178;;251;252;1;Human;100.0;0.0
419;Albert;;Friedrichs;Male;177;153;;251;252;1;Half-Orc;62.5;37.5
420;Wilhelm;;Wilhelms;Male;183;154;410;251;339;88;Human;100.0;0.0
421;Stephen;;Stephens;Male;218;244;423;251;319;68;Half-Orc;50.0;50.0
422;Gra-kry-ar-zar;;Gra-pa-kr-krys;Male;305;252;;251;252;1;Half-Orc;50.0;50.0
423;Nina;;Krause;Female;301;284;421;251;339;88;Human;93.75;6.25
424;Peter;;Peters;Male;254;258;366;251;319;68;Half-Orc;56.25;43.75
425;Hermann;;Bergmann;Male;251;249;441;252;343;91;Human;96.875;3.125
426;Michael;;Bergmann;Male;273;255;349;252;320;68;Human;84.375;15.625
427;Hildegard;;Tischler;Female;190;170;;252;254;2;Human;87.5;12.5
428;Wilhelm;;Müller;Male;182;128;;252;253;1;Human;100.0;0.0
429;Ben;;Schröder;Male;308;303;;252;253;1;Human;87.5;12.5
430;Tobias;;Tobiass;Male;198;199;403;252;340;88;Human;87.5;12.5
431;Sonja;;Meier;Female;143;149;417;253;320;67;Human;100.0;0.0
432;Lena;;Klein;Female;195;173;402;253;342;89;Human;100.0;0.0
433;Hans;;Kunst;Male;179;187;;253;255;2;Human;90.625;9.375
434;Va-urz-zak-pa;;Schmied;Female;132;130;467;253;340;87;Half-Orc;62.5;37.5
435;Bärbel;;Uwes;Female;326;318;;253;254;1;Human;100.0;0.0
436;Reinhardt;;Schwarz;Male;218;244;413;254;334;80;Half-Orc;50.0;50.0
437;Klaus;;Schütze;Male;277;267;;254;256;2;Human;90.625;9.375
438;Hildegard;;Kunst;Female;107;117;;254;258;4;Half-Orc;75.0;25.0
439;Franz;;Lang;Male;186;167;;254;256;2;Half-Orc;75.0;25.0
440;Wilhelmina;;Tischler;Female;291;225;;254;255;1;Half-Orc;62.5;37.5
441;Laura;;Müller;Female;219;208;425;254;321;67;Half-Orc;75.0;25.0
442;Bärbel;;Wilhelms;Female;150;147;;254;255;1;Half-Orc;50.0;50.0
443;Reinhardt;;Friedrichs;Male;270;266;;254;255;1;Human;100.0;0.0
444;Lisa;;Müller;Female;312;319;414;254;341;87;Human;81.25;18.75
445;Lena;;Karls;Female;237;242;;254;255;1;Human;100.0;0.0
446;Michaela;;Friedrichs;Female;183;154;450;254;331;77;Human;100.0;0.0
447;Lisa;;Klein;Female;281;256;481;255;322;67;Half-Orc;75.0;25.0
448;Uwe;;Uwes;Male;245;260;452;255;342;87;Human;87.5;12.5
449;Johannes;;Schmied;Male;330;309;;255;257;2;Human;87.5;12.5
450;Gra-ar-ra-za;;Bergmann;Male;305;252;446;255;334;79;Half-Orc;50.0;50.0
451;Michaela;;Klauss;Female;228;212;376;255;322;67;Half-Orc;73.4375;26.5625
452;Erika;;Müller;Female;229;236;448;255;343;88;Human;78.125;21.875
453;Laura;;Gra-zak-zar-zags;Female;327;314;463;255;322;67;Half-Orc;62.5;37.5
454;Va-urz-zak-pa;;Reinhardts;Female;152;145;;256;257;1;Half-Orc;50.0;50.0
455;Frieda;;Hermanns;Female;205;196;394;256;345;89;Human;100.0;0.0
456;Gra-r-pe-ra;;Bergmann;Male;238;234;;256;257;1;Half-Orc;68.75;31.25
457;Marie;;Reinhardts;Female;317;324;460;256;335;79;Human;92.1875;7.8125
458;Frieda;;Michaels;Female;248;178;473;256;333;77;Human;100.0;0.0
459;Uta;;Fischer;Female;329;315;466;256;333;77;Human;76.5625;23.4375
460;Tobias;;Tobiass;Male;188;159;457;256;344;88;Human;81.25;18.75
461;Maximilian;;Tischler;Male;321;322;;256;257;1;Human;93.75;6.25
462;Maximilian;;Maximilians;Male;191;171;;256;257;1;Half-Orc;50.0;50.0
463;Gra-kry-ar-zar;;Meier;Male;294;250;453;257;314;57;Half-Orc;68.75;31.25
464;Svenja;;Schreiber;Female;254;258;532;257;328;71;Half-Orc;56.25;43.75
465;Hans;;Klein;Male;195;173;;257;258;1;Human;100.0;0.0
466;Ben;;Fels;Male;273;255;459;257;336;79;Human;84.375;15.625
467;Olaf;;Johanness;Male;346;316;434;257;325;68;Half-Orc;74.21875;25.78125
468;Lena;;Adams;Female;271;263;471;257;334;77;Human;81.25;18.75
469;Alberta;;Eriks;Female;232;203;;257;259;2;Human;78.125;21.875
470;Va-ur-pa-ra;;Gra-ga-gy-pas;Female;286;333;416;257;325;68;Half-Orc;75.0;25.0
471;Reinhardt;;Tischler;Male;190;170;468;257;325;68;Human;87.5;12.5
472;Olaf;;Lang;Male;269;217;;258;259;1;Human;100.0;0.0
473;Gra-ga-kry-ra;;Schreiber;Male;328;310;458;258;326;68;Half-Orc;73.4375;26.5625
474;Marie;;Klein;Female;116;139;510;258;345;87;Half-Orc;56.25;43.75
475;Erik;;Schulz;Male;163;158;477;258;336;78;Human;87.5;12.5
476;Hildegard;;Heinrichs;Female;292;297;;258;259;1;Half-Orc;75.0;25.0
477;Va-fry-ar-urz;;Friedrichs;Female;177;153;475;258;335;77;Half-Orc;62.5;37.5
478;Va-ur-kry-ze;;Meier;Female;210;202;485;258;337;79;Half-Orc;62.5;37.5
479;Günter;;Müller;Male;312;319;488;259;326;67;Human;81.25;18.75
480;Berta;;Hermanns;Female;296;300;495;259;347;88;Human;100.0;0.0
481;Klaus;;Klauss;Male;237;242;447;259;348;89;Human;100.0;0.0
482;Uta;;Müller;Female;229;236;499;259;336;77;Human;78.125;21.875
483;Wilhelmina;;Gra-zak-zar-zags;Female;327;314;484;259;346;87;Half-Orc;62.5;37.5
484;Gra-urk-ga-fr;;Rot;Male;132;130;483;260;337;77;Half-Orc;62.5;37.5
485;Wilhelm;;Lang;Male;270;266;478;260;349;89;Human;100.0;0.0
486;Nina;;Krause;Female;301;284;;260;261;1;Human;93.75;6.25
487;Maximilian;;Bergmann;Male;224;194;;260;262;2;Human;100.0;0.0
488;Alberta;;Gra-fry-zar-ras;Female;230;247;479;260;347;87;Half-Orc;75.0;25.0
489;Michaela;;Müller;Female;351;355;;260;261;1;Half-Orc;50.0;50.0
490;Adam;;Fischer;Male;198;199;;260;261;1;Human;87.5;12.5
491;Alberta;;Klauss;Female;179;187;;261;263;2;Human;90.625;9.375
492;Va-arz-zag-ur;;Tischler;Female;291;225;;261;262;1;Half-Orc;62.5;37.5
493;Hildegard;;Groß;Female;231;262;552;261;328;67;Human;93.75;6.25
494;Berta;;Müller;Female;185;166;505;261;331;70;Human;81.25;18.75
495;Franz;;Schröder;Male;216;213;480;261;339;78;Half-Orc;56.25;43.75
496;Gra-ur-kry-ze;;Lang;Male;186;167;;261;262;1;Half-Orc;75.0;25.0
497;Michael;;Michaels;Male;307;360;592;261;328;67;Human;95.3125;4.6875
498;Michaela;;Schröder;Female;279;283;;261;262;1;Human;87.5;12.5
499;Peter;;Schulz;Male;277;267;482;261;330;69;Human;90.625;9.375
500;Ian;;Schütze;Male;211;168;;262;263;1;Human;93.75;6.25
501;Gra-ur-pa-ra;;Friedrichs;Male;177;153;;262;263;1;Half-Orc;62.5;37.5
502;Hildegard;;Kunst;Female;189;172;;262;263;1;Half-Orc;75.0;25.0
503;Franz;;Franzs;Male;308;303;521;262;332;70;Human;87.5;12.5
504;Olga;;Müller;Female;365;340;;262;263;1;Human;78.125;21.875
505;Albert;;Alberts;Male;125;122;494;262;349;87;Human;87.5;12.5
506;Johann;;Johanns;Male;317;324;526;263;330;67;Human;92.1875;7.8125
507;Lisa;;Adams;Female;271;263;527;263;340;77;Human;81.25;18.75
508;Laura;;Gra-ar-ze-zas;Female;369;371;;263;264;1;Human;78.125;21.875
509;Uta;;Hermanns;Female;205;196;;263;264;1;Human;100.0;0.0
510;Johannes;;Johanness;Male;237;242;474;263;351;88;Human;100.0;0.0
511;Karl;;Karls;Male;344;341;531;263;350;87;Human;90.625;9.375
512;Gra-zak-zag-ga;;Johanness;Male;346;316;;263;264;1;Half-Orc;74.21875;25.78125
513;Franz;;Franzs;Male;151;121;515;264;351;87;Human;100.0;0.0
514;Johanna;;Rot;Female;191;171;626;264;350;86;Half-Orc;50.0;50.0
515;Uta;;Tischler;Female;190;170;513;264;356;92;Human;87.5;12.5
516;Sonja;;Krause;Female;218;244;;264;265;1;Half-Orc;50.0;50.0
517;Stephen;;Meier;Male;143;149;;264;265;1;Human;100.0;0.0
518;Gra-pe-urk-fr;;Gra-pe-urk-frs;Male;186;167;524;264;353;89;Half-Orc;75.0;25.0
519;Peter;;Müller;Male;219;208;;264;266;2;Half-Orc;75.0;25.0
520;Va-pe-zey-ra;;Gra-pa-kr-krys;Female;305;252;;264;265;1;Half-Orc;50.0;50.0
521;Eva;;Uwes;Female;326;318;503;264;351;87;Human;100.0;0.0
522;Gra-zak-ur-ga;;Müller;Male;351;355;;264;266;2;Half-Orc;50.0;50.0
523;Hermann;;Reinhardts;Male;188;159;;264;265;1;Human;81.25;18.75
524;Sonja;;Klein;Female;195;173;518;264;331;67;Human;100.0;0.0
525;Svenja;;Klauss;Female;361;347;529;265;333;68;Half-Orc;75.0;25.0
526;Lena;;Tischler;Female;248;178;506;265;343;78;Human;100.0;0.0
527;Friedrich;;Friedrichs;Male;321;322;507;265;342;77;Human;93.75;6.25
528;Marie;;Groß;Female;337;378;;265;266;1;Human;89.0625;10.9375
529;Peter;;Fels;Male;377;348;525;265;332;67;Half-Orc;75.0;25.0
530;Johanna;;Schmied;Female;330;309;543;265;354;89;Human;87.5;12.5
531;Uta;;Friedrichs;Female;216;213;511;266;336;70;Half-Orc;56.25;43.75
532;Ian;;Ians;Male;374;384;464;266;334;68;Half-Orc;75.0;25.0
533;Klaus;;Schütze;Male;251;249;538;266;324;58;Human;96.875;3.125
534;Wilhelmina;;Friedrichs;Female;132;130;556;266;333;67;Half-Orc;62.5;37.5
535;Heinrich;;Heinrichs;Male;230;247;584;266;344;78;Half-Orc;75.0;25.0
536;Stephen;;Kunst;Male;292;297;605;266;353;87;Half-Orc;75.0;25.0
537;Sonja;;Gra-fry-zak-arzs;Female;163;158;;266;267;1;Human;87.5;12.5
538;Laura;;Friedrichs;Female;289;298;533;266;333;67;Human;84.375;15.625
539;Va-ur-fr-zak;;Peters;Female;401;396;666;266;343;77;Half-Orc;68.75;31.25
540;Michael;;Michaels;Male;229;236;551;267;355;88;Human;78.125;21.875
541;Gra-go-fr-ra;;Günters;Male;399;393;;267;268;1;Half-Orc;49.21875;50.78125
542;Tobias;;Müller;Male;296;300;554;267;334;67;Human;100.0;0.0
543;Ian;;Gra-ar-ze-zas;Male;369;371;530;267;335;68;Human;78.125;21.875
544;Wilhelm;;Rot;Male;390;350;568;267;346;79;Human;100.0;0.0
545;Laura;;Adams;Female;271;263;561;267;347;80;Human;81.25;18.75
546;Eva;;Johanns;Female;224;194;562;267;354;87;Human;100.0;0.0
547;Uwe;;Lang;Male;210;202;;267;268;1;Half-Orc;62.5;37.5
548;Johann;;Wilhelms;Male;273;255;;268;269;1;Human;84.375;15.625
549;Reinhardt;;Fischer;Male;185;166;690;268;355;87;Human;81.25;18.75
550;Peter;;Wilhelms;Male;344;341;;268;269;1;Human;90.625;9.375
551;Va-pe-fry-kry;;Günters;Female;238;234;540;268;346;78;Half-Orc;68.75;31.25
552;Erik;;Eriks;Male;232;203;493;268;355;87;Human;78.125;21.875
553;Adam;;Fischer;Male;228;212;567;268;337;69;Half-Orc;73.4375;26.5625
554;Johanna;;Kunst;Female;179;187;542;268;345;77;Human;90.625;9.375
555;Peter;;Olafs;Male;328;310;;268;270;2;Half-Orc;73.4375;26.5625
556;Gra-pa-kr-kry;;Krause;Male;254;258;534;268;345;77;Half-Orc;56.25;43.75
557;Hermann;;Meier;Male;398;407;572;268;345;77;Human;87.5;12.5
558;Sonja;;Hanss;Female;395;408;586;268;355;87;Half-Orc;71.875;28.125
559;Uwe;;Klein;Male;116;139;;268;269;1;Half-Orc;56.25;43.75
560;Reinhardt;;Schulz;Male;312;319;614;269;336;67;Human;81.25;18.75
561;Gra-fry-zar-pe;;Meier;Male;230;247;545;269;347;78;Half-Orc;75.0;25.0
562;Johannes;;Johanness;Male;219;208;546;269;346;77;Half-Orc;75.0;25.0
563;Stephen;;Bergmann;Male;190;170;620;269;339;70;Human;87.5;12.5
564;Johanna;;Fischer;Female;329;315;;269;270;1;Human;76.5625;23.4375
565;Franz;;Franzs;Male;272;357;581;269;350;81;Half-Orc;62.5;37.5
566;Johanna;;Schütze;Female;277;267;;269;271;2;Human;90.625;9.375
567;Berta;;Klauss;Female;361;347;553;270;348;78;Half-Orc;75.0;25.0
568;Laura;;Meier;Female;286;333;544;270;337;67;Half-Orc;75.0;25.0
569;Peter;;Groß;Male;337;378;;270;271;1;Human;89.0625;10.9375
570;Ben;;Bens;Male;188;159;577;270;357;87;Human;81.25;18.75
571;Va-zey-r-gy;;Lang;Female;294;250;;270;271;1;Half-Orc;68.75;31.25
572;Frieda;;Johanness;Female;245;260;557;270;359;89;Human;87.5;12.5
573;Tobias;;Kunst;Male;301;284;591;270;330;60;Human;93.75;6.25
574;Uwe;;Tobiass;Male;430;403;637;270;347;77;Human;85.9375;14.0625
575;Gra-gy-za-ar;;Stephens;Male;421;423;;270;271;1;Half-Orc;71.875;28.125
576;Tobias;;Gra-zak-zar-zags;Male;327;314;;270;271;1;Half-Orc;62.5;37.5
577;Uta;;Müller;Female;248;178;570;271;330;59;Human;100.0;0.0
578;Va-ga-pa-r;;Johanness;Female;346;316;;271;272;1;Half-Orc;74.21875;25.78125
579;Günter;;Klein;Male;281;256;;271;273;2;Half-Orc;75.0;25.0
580;Johanna;;Schröder;Female;279;283;;271;272;1;Human;87.5;12.5
581;Wilhelmina;;Tischler;Female;291;225;565;271;338;67;Half-Orc;62.5;37.5
582;Tobias;;Tobiass;Male;269;217;598;271;339;68;Human;100.0;0.0
583;Stephen;;Friedrichs;Male;270;266;;272;273;1;Human;100.0;0.0
584;Svenja;;Johanness;Female;216;213;535;272;349;77;Half-Orc;56.25;43.75
585;Va-urz-urk-zar;;Heinrichs;Female;292;297;621;272;349;77;Half-Orc;75.0;25.0
586;Johannes;;Hermanns;Male;417;431;558;272;339;67;Human;100.0;0.0
587;Heinrich;;Heinrichs;Male;189;172;603;272;350;78;Half-Orc;75.0;25.0
588;Heinrich;;Peters;Male;401;396;;272;273;1;Half-Orc;68.75;31.25
589;Stephen;;Stephens;Male;365;340;629;272;349;77;Human;78.125;21.875
590;Va-zag-kro-ra;;Johanness;Female;402;432;641;272;351;79;Half-Orc;75.0;25.0
591;Sonja;;Meier;Female;210;202;573;273;351;78;Half-Orc;62.5;37.5
592;Svenja;;Gra-zak-zar-zags;Female;327;314;497;273;350;77;Half-Orc;62.5;37.5
593;Alberta;;Peters;Female;424;366;;273;274;1;Half-Orc;59.375;40.625
594;Lena;;Johanness;Female;406;391;;273;274;1;Half-Orc;67.1875;32.8125
595;Va-zar-urz-za;;Günters;Female;399;393;;273;274;1;Half-Orc;49.21875;50.78125
596;Svenja;;Karls;Female;237;242;600;273;360;87;Human;100.0;0.0
597;Olaf;;Müller;Male;251;249;;273;274;1;Human;96.875;3.125
598;Nina;;Tobiass;Female;390;350;582;274;342;68;Human;100.0;0.0
599;Uta;;Karls;Female;185;166;;274;275;1;Human;81.25;18.75
600;Günter;;Günters;Male;271;263;596;274;351;77;Human;81.25;18.75
601;Svenja;;Uwes;Female;448;452;;274;275;1;Human;82.8125;17.1875
602;Reinhardt;;Bens;Male;307;360;;274;275;1;Human;95.3125;4.6875
603;Nina;;Bergmann;Female;450;446;587;274;341;67;Half-Orc;75.0;25.0
604;Ben;;Bens;Male;317;324;640;274;344;70;Human;92.1875;7.8125
605;Nina;;Schröder;Female;211;168;536;274;342;68;Human;93.75;6.25
606;Va-kry-urz-arz;;Gra-urk-arz-zaks;Female;376;451;646;274;341;67;Half-Orc;49.21875;50.78125
607;Hans;;Hanss;Male;420;410;615;275;344;69;Human;87.5;12.5
608;Sonja;;Bergmann;Female;425;441;643;275;352;77;Human;85.9375;14.0625
609;Klaus;;Klauss;Male;230;247;694;275;354;79;Half-Orc;75.0;25.0
610;Lisa;;Müller;Female;312;319;703;275;344;69;Human;81.25;18.75
611;Reinhardt;;Schreiber;Male;337;378;648;275;362;87;Human;89.0625;10.9375
612;Albert;;Alberts;Male;344;341;653;275;342;67;Human;90.625;9.375
613;Adam;;Schröder;Male;414;444;650;275;356;81;Human;78.125;21.875
614;Marie;;Bergmann;Female;404;385;560;275;343;68;Human;84.375;15.625
615;Va-ga-go-zag;;Groß;Female;254;258;607;275;342;67;Half-Orc;56.25;43.75
616;Klaus;;Friedrichs;Male;216;213;;275;277;2;Half-Orc;56.25;43.75
617;Friedrich;;Kunst;Male;416;470;;276;277;1;Human;81.25;18.75
618;Johanna;;Müller;Female;351;355;622;276;343;67;Half-Orc;50.0;50.0
619;Alberta;;Schmied;Female;330;309;;276;277;1;Human;87.5;12.5
620;Svenja;;Schütze;Female;394;455;563;276;345;69;Human;100.0;0.0
621;Tobias;;Meier;Male;245;260;585;276;364;88;Human;87.5;12.5
622;Hans;;Hanss;Male;294;250;618;276;363;87;Half-Orc;68.75;31.25
623;Johannes;;Schreiber;Male;473;458;;276;277;1;Human;86.71875;13.28125
624;Michaela;;Tobiass;Female;430;403;;276;277;1;Human;85.9375;14.0625
625;Karl;;Tischler;Male;273;255;;276;277;1;Human;84.375;15.625
626;Adam;;Adams;Male;463;453;514;276;333;57;Half-Orc;65.625;34.375
627;Berta;;Bens;Female;307;360;;277;278;1;Human;95.3125;4.6875
628;Va-fry-zar-pe;;Gra-pa-r-frs;Female;374;384;;277;278;1;Half-Orc;75.0;25.0
629;Berta;;Krause;Female;301;284;589;277;356;79;Human;93.75;6.25
630;Va-pe-fry-kry;;Stephens;Female;421;423;;277;278;1;Half-Orc;71.875;28.125
631;Frieda;;Schwarz;Female;436;413;638;277;355;78;Half-Orc;68.75;31.25
632;Gra-ze-zar-za;;Klein;Male;281;256;;277;279;2;Half-Orc;75.0;25.0
633;Lena;;Fischer;Female;198;199;647;277;345;68;Human;87.5;12.5
634;Bärbel;;Günters;Female;321;322;636;277;366;89;Human;93.75;6.25
635;Johannes;;Johanness;Male;205;196;711;277;354;77;Human;100.0;0.0
636;Ian;;Fels;Male;466;459;634;277;346;69;Human;80.46875;19.53125
637;Hildegard;;Tischler;Female;471;468;574;277;354;77;Human;84.375;15.625
638;Franz;;Franzs;Male;179;187;631;277;364;87;Human;90.625;9.375
639;Marie;;Schütze;Female;277;267;;277;281;4;Human;90.625;9.375
640;Wilhelmina;;Klauss;Female;361;347;604;277;354;77;Half-Orc;75.0;25.0
641;Erik;;Eriks;Male;229;236;590;277;367;90;Human;78.125;21.875
642;Eva;;Bergmann;Female;426;349;695;277;345;68;Half-Orc;67.1875;32.8125
643;Stephen;;Stephens;Male;406;391;608;277;355;78;Half-Orc;67.1875;32.8125
644;Sonja;;Rot;Female;484;483;;278;279;1;Half-Orc;62.5;37.5
645;Svenja;;Hanss;Female;395;408;705;278;346;68;Half-Orc;71.875;28.125
646;Michael;;Michaels;Male;231;262;606;278;368;90;Human;93.75;6.25
647;Stephen;;Schulz;Male;475;477;633;278;346;68;Half-Orc;75.0;25.0
648;Sonja;;Schütze;Female;228;212;611;278;367;89;Half-Orc;73.4375;26.5625
649;Friedrich;;Friedrichs;Male;317;324;657;278;345;67;Human;92.1875;7.8125
650;Va-pe-urk-fr;;Peters;Female;424;366;613;278;335;57;Half-Orc;59.375;40.625
651;Va-pe-zar-ar;;Olafs;Female;328;310;;278;282;4;Half-Orc;73.4375;26.5625
652;Heinrich;;Lang;Male;485;478;;278;279;1;Human;81.25;18.75
653;Berta;;Gra-ar-ze-zas;Female;369;371;612;278;366;88;Human;78.125;21.875
654;Heinrich;;Schmied;Male;326;318;658;278;357;79;Human;100.0;0.0
655;Laura;;Fischer;Female;329;315;;278;279;1;Human;76.5625;23.4375
